Timestamp,X_Coordinate,Y_Coordinate,Slope_Angle_Degrees,Bench_Height_Meters,Joint_Density_per_sqm,Seismic_Vibration_mm_s,Blasting_Proximity_Meters,Displacement_mm_24hrs,Rainfall_mm_past_24hrs,Temperature_C,Risk_Score_0_10,Rock_Type_Category,Alert_Status
2024-01-08 23:00:00,772.803953653395,568.8303557122033,79.3,6.5,1.62,1.1,128.0,0.36,2.2,13.8,4.45,Granite,0
2024-01-09 00:00:00,656.4201347241972,825.5911094243157,79.5,10.7,5.09,1.38,351.0,0.13,1.01,29.3,4.78,Granite,0
2024-01-09 01:00:00,219.53737985337068,101.13703303924609,64.8,9.9,7.11,0.67,418.0,0.98,0.96,8.6,4.97,Basalt,0
2024-01-09 02:00:00,552.2594887514438,304.4973777958937,48.6,10.0,5.21,1.5,301.0,0.21,1.64,12.8,3.91,Basalt,0
2024-01-09 03:00:00,843.8861350095164,708.1802907729391,49.2,12.6,6.52,1.4,298.0,0.07,0.78,9.3,3.72,Sandstone,0
2024-01-09 04:00:00,233.89879528821297,301.09822845270554,69.9,21.4,4.22,1.06,122.0,0.41,0.98,7.6,3.9,Limestone,0
2024-01-09 05:00:00,112.16447419898722,201.09867162418772,79.3,23.3,5.77,1.36,236.0,1.13,1.64,29.7,4.59,Limestone,0
2024-01-09 06:00:00,219.31585950937856,625.3839151146001,78.8,9.0,7.18,1.45,118.0,0.09,0.93,15.8,5.32,Limestone,0
2024-01-09 07:00:00,266.47072247024505,273.8410103774553,72.9,15.9,6.21,2.17,488.0,0.32,0.86,35.3,6.61,Sandstone,0
2024-01-09 08:00:00,668.9510334495855,261.0754119586676,65.3,17.7,7.29,3.32,358.0,0.21,0.86,18.4,6.31,Sandstone,0
2024-01-09 09:00:00,403.5999041177344,561.9616603942109,34.6,15.4,3.51,0.8,72.0,0.99,1.46,39.8,3.8,Sandstone,0
2024-01-09 10:00:00,194.29200018457436,590.0174167357059,38.9,13.7,7.24,0.73,265.0,0.05,0.67,22.7,3.28,Shale,0
2024-01-09 11:00:00,456.82358991246804,572.0567492902409,79.4,8.8,5.01,1.27,337.0,1.14,1.78,19.1,5.1,Granite,0
2024-01-09 12:00:00,628.4733554144148,854.7859684174615,63.4,14.8,6.97,0.53,93.0,0.18,3.52,6.6,4.6,Shale,0
2024-01-09 13:00:00,375.0978204497899,161.47351877943285,30.5,13.0,0.41,1.58,349.0,0.31,1.22,34.2,2.38,Granite,0
2024-01-09 14:00:00,624.698853200604,218.04516973691378,35.6,20.9,5.3,1.28,130.0,0.87,1.52,44.1,4.37,Basalt,0
2024-01-09 15:00:00,920.4839051277829,361.9211556758888,66.5,20.3,6.8,1.41,234.0,1.61,1.39,15.4,6.51,Granite,0
2024-01-09 16:00:00,461.7646643577694,475.5790493442308,30.3,7.7,1.48,1.08,331.0,0.39,0.77,31.2,3.22,Granite,0
2024-01-09 17:00:00,947.4250314284137,162.89191064100413,38.8,6.8,5.33,1.35,214.0,0.18,1.43,32.0,4.42,Granite,0
2024-01-09 18:00:00,874.1651064762868,253.62444940872066,60.2,23.2,6.62,1.48,221.0,0.22,1.37,22.6,5.46,Limestone,0
2024-01-09 19:00:00,119.58851711220798,734.0569160750599,68.1,15.7,2.37,1.32,430.0,1.18,2.96,18.7,4.54,Shale,0
2024-01-09 20:00:00,702.1384905389369,507.76409494870876,65.9,22.2,3.3,0.71,189.0,0.15,1.38,7.1,4.89,Shale,0
2024-01-09 21:00:00,406.0858454397833,942.4087292221251,42.3,6.2,4.6,1.31,345.0,0.51,2.27,43.0,3.79,Shale,0
2024-01-09 22:00:00,329.0421230786186,408.71174556894584,69.2,15.5,4.2,2.56,432.0,0.37,1.51,25.4,5.42,Granite,0
2024-01-09 23:00:00,763.4658359387242,965.6029739154807,43.0,15.8,0.41,1.34,119.0,0.79,0.95,17.2,3.07,Shale,0
2024-01-10 00:00:00,756.2039514870633,620.3714581836182,47.9,22.2,0.88,1.29,71.0,0.38,0.68,40.3,3.78,Granite,0
2024-01-10 01:00:00,718.9361536840976,324.414841022921,71.1,7.0,0.89,2.28,421.0,0.24,1.42,10.5,4.17,Basalt,0
2024-01-10 02:00:00,134.51713978843463,115.53327360772911,65.7,9.8,2.17,0.91,298.0,0.22,1.79,33.0,3.8,Limestone,0
2024-01-10 03:00:00,633.5605359772686,963.8319957829234,76.7,13.1,2.04,1.74,422.0,0.22,1.17,9.7,4.84,Shale,0
2024-01-10 04:00:00,635.8182341976877,711.7624254766476,66.2,22.3,5.96,0.99,146.0,0.09,0.89,34.2,4.12,Granite,0
2024-01-10 05:00:00,970.1917920921044,660.528398405862,61.3,23.8,4.62,1.89,425.0,0.61,2.47,29.1,5.45,Limestone,0
2024-01-10 06:00:00,801.9384680451396,371.3937895305529,35.2,24.9,6.14,1.68,93.0,0.45,0.98,27.8,4.77,Limestone,0
2024-01-10 07:00:00,424.78033770464003,548.2352374119259,50.2,24.2,0.65,1.04,447.0,0.08,0.69,27.5,2.16,Sandstone,0
2024-01-10 08:00:00,673.4519901354469,105.23638860141568,44.6,5.1,3.93,1.1,420.0,0.25,1.18,22.5,3.2,Limestone,0
2024-01-10 09:00:00,901.0459420192468,589.0301650986269,43.4,6.0,2.66,1.81,305.0,0.28,1.27,40.8,3.76,Basalt,0
2024-01-10 10:00:00,832.5765384661547,325.3061206692272,83.5,8.0,6.81,0.58,324.0,0.2,0.85,6.5,5.01,Limestone,0
2024-01-10 11:00:00,490.7560873057442,666.199896733464,51.6,12.0,5.69,1.02,206.0,0.33,1.17,40.1,5.03,Sandstone,0
2024-01-10 12:00:00,932.9231967643792,120.76885385310328,79.1,21.6,6.97,1.57,141.0,0.33,0.52,22.0,6.64,Sandstone,0
2024-01-10 13:00:00,976.3328293147406,948.7734018831819,64.7,22.9,0.47,1.08,255.0,0.9,1.51,18.2,3.35,Shale,0
2024-01-10 14:00:00,791.9867759108703,805.1128696297395,73.7,8.7,5.79,1.29,346.0,0.37,0.72,28.8,6.22,Shale,0
2024-01-10 15:00:00,258.1491102078295,978.0297301871407,57.6,17.4,4.37,0.54,499.0,0.67,1.01,13.7,3.4,Basalt,0
2024-01-10 16:00:00,772.58009337581,293.48031307261846,61.7,23.3,6.62,0.87,418.0,0.09,0.87,22.8,5.24,Sandstone,0
2024-01-10 17:00:00,462.2813569781237,352.15275132549374,57.1,14.3,4.11,1.6,245.0,0.13,2.46,30.1,5.34,Basalt,0
2024-01-10 18:00:00,319.85268342045777,353.9942540350072,40.7,7.1,4.37,0.9,384.0,0.09,1.05,20.0,2.77,Sandstone,0
2024-01-10 19:00:00,203.4675695726599,164.7525068297696,69.7,14.2,0.51,0.73,99.0,0.25,0.8,17.7,2.59,Limestone,0
2024-01-10 20:00:00,191.75838808914165,780.4570933364678,45.4,12.5,5.38,1.87,237.0,0.39,3.47,28.6,5.22,Shale,0
2024-01-10 21:00:00,463.0890388750209,362.0662123184111,31.3,16.6,2.26,1.5,241.0,1.95,3.0,30.0,4.85,Granite,0
2024-01-10 22:00:00,605.6363436162928,497.87849827326784,65.5,13.8,0.26,0.79,499.0,0.16,1.86,17.5,2.94,Shale,0
2024-01-10 23:00:00,709.7750928124968,583.8113089151052,39.7,5.3,0.62,1.29,226.0,0.86,1.62,30.9,3.28,Shale,0
2024-01-11 00:00:00,879.7607071816748,679.6903842252619,81.7,24.9,7.66,0.8,87.0,0.16,0.79,38.7,5.66,Shale,0
2024-01-11 01:00:00,230.39534768984225,561.1510799266201,82.5,15.9,2.83,1.15,80.0,0.38,2.1,9.5,4.11,Basalt,0
2024-01-11 02:00:00,382.50393592918476,195.0486049125918,80.3,14.5,6.96,1.31,364.0,0.32,1.47,42.6,5.6,Granite,0
2024-01-11 03:00:00,129.4327657012252,603.6130993681029,50.4,24.1,7.68,0.88,180.0,0.15,0.89,7.7,4.15,Basalt,0
2024-01-11 04:00:00,698.2716295144284,148.38961751350467,30.9,8.1,7.55,1.64,441.0,0.16,1.31,26.0,4.19,Limestone,0
2024-01-11 05:00:00,120.49344247282214,320.8723105201849,81.1,8.8,7.07,1.75,267.0,1.82,0.97,41.1,6.03,Basalt,0
2024-01-11 06:00:00,141.5992044185512,797.7030755893245,53.6,21.2,7.17,1.36,199.0,0.22,0.57,15.2,4.17,Granite,0
2024-01-11 07:00:00,638.3264253130372,418.716090970361,83.2,10.2,2.38,1.44,392.0,1.0,2.42,32.9,5.24,Granite,0
2024-01-11 08:00:00,274.2912273744404,839.1219704105423,83.0,21.0,1.3,0.68,238.0,0.73,0.49,6.7,3.8,Limestone,0
2024-01-11 09:00:00,692.0706462122826,392.50941602977514,76.9,10.4,5.15,2.11,382.0,0.2,3.59,24.2,6.76,Limestone,0
2024-01-11 10:00:00,420.62751968580346,158.01098937098928,46.2,5.7,3.96,1.18,371.0,0.37,1.1,30.0,3.5,Shale,0
2024-01-11 11:00:00,333.3849393718981,417.2261255375113,51.2,15.3,0.88,0.84,375.0,0.42,1.53,26.6,3.28,Sandstone,0
2024-01-11 12:00:00,784.4695445190648,620.5010953229066,76.8,8.9,5.45,1.29,436.0,0.6,1.6,12.1,5.74,Sandstone,0
2024-01-11 13:00:00,767.1836175926427,585.3761987803308,47.4,20.2,4.55,1.65,432.0,0.25,0.74,5.9,4.12,Granite,0
2024-01-11 14:00:00,154.6373568119567,865.5625030018665,39.3,17.8,6.92,1.5,349.0,0.08,1.1,22.9,4.48,Sandstone,0
2024-01-11 15:00:00,752.0052856832046,721.8163811361771,60.6,23.5,4.91,0.79,481.0,0.18,1.16,12.2,4.46,Granite,0
2024-01-11 16:00:00,951.335972443271,493.9137210241017,81.5,20.7,4.63,1.65,59.0,1.18,0.9,19.6,6.54,Sandstone,0
2024-01-11 17:00:00,526.2221253669004,787.6162473501519,68.3,8.6,3.58,1.19,469.0,0.36,2.05,38.6,4.61,Shale,0
2024-01-11 18:00:00,578.9248023246216,244.88669479100176,61.4,21.0,3.76,1.49,117.0,0.24,0.67,27.0,5.1,Basalt,0
2024-01-11 19:00:00,404.5980912818789,557.3066902782638,35.3,17.8,7.64,0.89,145.0,0.08,1.35,8.3,4.32,Limestone,0
2024-01-11 20:00:00,787.5291548992454,276.7632884256185,63.8,18.4,1.19,1.86,418.0,1.27,0.52,33.7,3.74,Limestone,0
2024-01-11 21:00:00,788.1779416310064,720.9166529319706,84.5,21.6,3.63,1.31,230.0,0.3,1.38,23.0,5.09,Basalt,0
2024-01-11 22:00:00,902.4829143374825,390.00902292784093,37.7,16.5,5.28,1.97,241.0,1.09,1.33,6.6,4.58,Granite,0
2024-01-11 23:00:00,750.9860860346881,812.8425610241054,58.5,14.3,3.52,0.66,168.0,0.73,3.17,33.9,4.96,Limestone,0
2024-01-12 00:00:00,981.5528854509147,317.89357897430307,78.3,17.7,2.34,0.7,151.0,0.81,0.9,40.4,4.08,Shale,0
2024-01-12 01:00:00,973.0600367082224,916.2937142210926,70.7,11.0,2.37,1.11,98.0,1.93,1.12,34.9,5.43,Sandstone,0
2024-01-12 02:00:00,467.6196097997877,622.6126214887506,68.3,8.7,1.95,2.2,139.0,0.42,1.08,44.1,4.42,Granite,0
2024-01-12 03:00:00,749.3771714444016,610.8210284090771,68.6,17.3,2.82,2.68,305.0,0.32,2.83,11.3,5.02,Shale,0
2024-01-12 04:00:00,116.37407135223508,993.3856636673199,49.8,9.7,6.99,0.86,368.0,1.76,0.92,27.6,4.86,Limestone,0
2024-01-12 05:00:00,447.11064589966446,284.6102458643084,46.1,6.6,4.09,1.25,382.0,0.85,1.37,8.7,3.4,Limestone,0
2024-01-12 06:00:00,467.5886180790104,315.4581827716109,74.5,5.0,2.0,1.3,217.0,0.18,1.05,44.0,4.52,Shale,0
2024-01-12 07:00:00,848.0105260936127,863.039288378631,74.6,17.2,3.14,1.63,465.0,1.04,1.13,13.6,5.47,Basalt,0
2024-01-12 08:00:00,345.55738726711087,708.3110107157178,77.7,12.2,0.94,1.74,198.0,1.67,1.23,42.7,5.37,Basalt,0
2024-01-12 09:00:00,292.61891537667395,691.3129838813536,80.2,20.0,7.24,0.78,100.0,0.04,2.12,23.3,6.17,Basalt,0
2024-01-12 10:00:00,516.1273012907566,869.3519123286295,58.1,12.5,3.32,1.25,475.0,0.11,2.53,36.7,4.31,Granite,0
2024-01-12 11:00:00,304.1826025391541,941.2478451161821,57.6,14.7,7.85,0.55,293.0,0.16,0.61,43.2,4.17,Sandstone,0
2024-01-12 12:00:00,257.90778572842464,629.2401570060576,73.9,13.1,2.85,1.69,487.0,0.76,1.81,14.3,4.84,Shale,0
2024-01-12 13:00:00,526.6627760771487,325.8241548105479,65.7,18.0,6.71,1.07,227.0,0.81,2.29,37.6,5.5,Sandstone,0
2024-01-12 14:00:00,345.2751049590764,341.3757788731406,68.6,12.1,2.13,0.75,391.0,0.62,1.45,40.6,4.31,Shale,0
2024-01-12 15:00:00,209.52550309177533,888.572567103295,73.8,24.3,0.7,1.4,99.0,0.88,2.21,27.1,4.6,Limestone,0
2024-01-12 16:00:00,329.8406860700038,232.7272748641012,79.0,23.7,0.35,1.05,434.0,0.12,0.65,32.0,2.78,Limestone,0
2024-01-12 17:00:00,772.7130905817254,476.2423624839143,48.6,22.0,4.89,2.02,127.0,0.11,1.57,22.7,4.17,Sandstone,0
2024-01-12 18:00:00,198.01611836075114,244.37769121299056,50.7,23.4,2.56,0.85,81.0,1.29,2.28,22.0,4.12,Limestone,0
2024-01-12 19:00:00,185.77033834822538,715.9293953901243,35.2,14.0,3.6,2.97,94.0,0.41,0.89,11.4,4.92,Sandstone,0
2024-01-12 20:00:00,467.73423976740395,698.8431374079047,61.8,15.7,6.57,1.72,301.0,1.23,0.64,32.6,4.93,Basalt,0
2024-01-12 21:00:00,246.14438873242264,908.8253069298598,32.0,19.8,2.06,2.04,181.0,0.18,2.16,11.7,4.34,Sandstone,0
2024-01-12 22:00:00,448.581465773899,451.61333264716063,55.6,18.9,2.54,0.81,482.0,0.13,0.99,12.3,2.97,Granite,0
2024-01-12 23:00:00,924.4196408460589,306.85552820749274,59.8,22.8,6.78,2.5,434.0,0.1,0.91,25.1,5.98,Limestone,0
2024-01-13 00:00:00,232.92336649335286,427.6706461455244,45.8,19.3,3.99,0.75,411.0,0.82,0.48,23.3,3.0,Sandstone,0
2024-01-13 01:00:00,746.3236127025906,727.5314221124623,62.5,25.0,6.64,1.12,414.0,1.14,0.94,31.0,5.55,Granite,0
2024-01-13 02:00:00,168.56864747181322,186.67653456879282,31.7,12.0,3.06,2.06,451.0,0.63,0.86,25.9,3.22,Limestone,0
2024-01-13 03:00:00,799.8953161476128,175.18393979008908,32.1,21.7,3.25,1.5,439.0,0.23,0.5,17.6,2.82,Granite,0
2024-01-13 04:00:00,941.6135355422739,952.4024844047607,75.2,19.0,1.42,0.74,468.0,0.7,0.91,7.3,3.36,Shale,0
2024-01-13 05:00:00,800.3116790284714,177.469705972742,49.8,18.8,7.34,1.92,470.0,0.68,2.21,28.6,5.33,Limestone,0
2024-01-13 06:00:00,893.7569387451197,966.5973264212848,37.0,11.5,7.18,1.4,184.0,0.05,1.45,24.6,5.05,Granite,0
2024-01-13 07:00:00,767.3973981481847,752.5387586497923,58.7,20.7,7.88,1.03,149.0,0.26,0.54,8.2,5.15,Granite,0
2024-01-13 08:00:00,347.40930149197834,534.4857873405397,72.3,23.0,3.28,0.66,339.0,0.49,1.48,33.0,3.53,Basalt,0
2024-01-13 09:00:00,306.86253731979457,156.26615325881605,41.9,9.4,6.57,1.45,105.0,1.11,1.76,15.2,4.66,Shale,0
2024-01-13 10:00:00,909.9917919426794,486.0540429624616,64.3,17.5,3.38,1.14,145.0,0.34,1.29,6.4,4.35,Shale,0
2024-01-13 11:00:00,128.3187279257939,907.3072994974713,34.7,12.8,3.69,1.3,398.0,0.43,1.2,5.4,3.3,Shale,0
2024-01-13 12:00:00,586.1256325779053,671.4559118484411,32.8,24.8,6.66,0.65,342.0,0.34,0.82,26.6,3.66,Granite,0
2024-01-13 13:00:00,402.663719780992,398.49678762256735,59.2,14.6,1.5,1.03,343.0,0.48,1.51,42.1,2.67,Basalt,0
2024-01-13 14:00:00,920.9568104025403,538.0989689901926,59.7,9.6,1.84,1.48,478.0,0.09,1.64,38.9,4.74,Granite,0
2024-01-13 15:00:00,248.92029088385618,647.4606783136886,65.1,12.6,2.59,2.59,350.0,0.2,1.41,9.1,4.07,Granite,0
2024-01-13 16:00:00,431.59659128323887,316.09660360550606,69.9,18.1,6.33,1.13,244.0,0.04,2.92,17.7,5.12,Limestone,0
2024-01-13 17:00:00,187.79871521212658,775.2668568099415,83.7,6.5,3.04,2.18,176.0,0.24,1.1,17.5,5.01,Shale,0
2024-01-13 18:00:00,944.3079390377661,694.6443871903986,58.4,17.1,2.93,1.67,202.0,0.6,0.64,39.1,3.72,Sandstone,0
2024-01-13 19:00:00,402.2652545571992,688.4636730732147,47.8,23.6,7.99,1.34,175.0,0.17,2.82,37.0,5.62,Granite,0
2024-01-13 20:00:00,435.1080648318939,789.1365730741388,73.7,22.0,3.13,0.81,66.0,0.29,0.47,43.6,4.01,Limestone,0
2024-01-13 21:00:00,154.82082859590582,762.4492392444683,44.9,6.4,2.06,0.83,168.0,0.54,1.0,25.8,2.61,Granite,0
2024-01-13 22:00:00,192.0687332957969,571.7455339234991,54.1,24.9,5.02,1.56,426.0,5.6,0.77,5.6,6.73,Basalt,0
2024-01-13 23:00:00,939.4782547639695,875.6454983533065,34.3,19.0,6.43,0.99,378.0,0.34,1.16,41.1,4.16,Limestone,0
2024-01-14 00:00:00,681.7606032355943,543.9440201070006,31.4,8.2,0.65,0.95,330.0,0.76,1.14,6.4,3.02,Shale,0
2024-01-14 01:00:00,651.5567042797069,400.2516577317901,82.9,5.2,4.99,1.14,456.0,0.31,0.76,38.3,5.54,Shale,0
2024-01-14 02:00:00,809.6686590320816,357.08296432939846,76.0,8.4,0.38,1.14,169.0,0.53,2.08,25.8,4.24,Granite,0
2024-01-14 03:00:00,666.8646444490264,209.8329474346886,68.3,21.8,4.26,1.75,310.0,0.36,1.14,43.6,4.62,Granite,0
2024-01-14 04:00:00,328.67366288163373,766.0155384228677,52.5,5.4,2.13,1.0,64.0,0.24,2.25,14.7,3.43,Granite,0
2024-01-14 05:00:00,921.7608574433906,129.67380902132328,39.5,9.7,2.52,1.68,451.0,0.3,0.68,25.5,3.58,Sandstone,0
2024-01-14 06:00:00,321.44123246028676,826.3992472764819,38.6,20.1,3.79,1.46,251.0,1.28,0.71,5.5,4.8,Shale,0
2024-01-14 07:00:00,839.0804293688929,867.258980479096,43.8,16.7,7.42,0.63,130.0,0.49,0.7,29.0,3.31,Sandstone,0
2024-01-14 08:00:00,352.9851975851664,663.4207585429341,60.2,20.7,5.71,1.37,158.0,0.11,1.58,7.7,4.84,Granite,0
2024-01-14 09:00:00,328.9580123808608,326.1786802720503,69.3,19.9,7.5,0.42,432.0,0.24,2.93,7.6,4.26,Sandstone,0
2024-01-14 10:00:00,622.396117569927,280.78383665588433,66.3,6.0,5.31,0.85,99.0,0.15,1.05,34.1,4.53,Granite,0
2024-01-14 11:00:00,221.4773005393182,165.9881874834431,45.4,22.9,0.16,1.47,466.0,0.93,0.38,12.4,3.84,Limestone,0
2024-01-14 12:00:00,437.1827340027618,911.0429764530412,82.5,9.5,2.2,1.22,218.0,0.17,1.55,44.1,3.54,Limestone,0
2024-01-14 13:00:00,554.0282339622867,548.5916301352045,70.6,16.1,7.26,0.6,163.0,0.87,1.7,20.9,4.51,Sandstone,0
2024-01-14 14:00:00,902.2810139098008,443.2609885872147,60.5,17.9,5.18,0.78,199.0,0.98,0.73,24.3,5.26,Granite,0
2024-01-14 15:00:00,444.8574226619072,992.723857900966,63.6,8.4,7.86,0.43,234.0,0.42,1.62,17.6,5.02,Limestone,0
2024-01-14 16:00:00,139.85435768784544,171.88474176453138,53.1,24.5,1.33,0.71,297.0,0.63,1.83,16.1,3.22,Limestone,0
2024-01-14 17:00:00,836.7039240723145,805.3165220395036,43.6,14.8,2.44,1.54,314.0,0.22,0.44,40.0,3.82,Sandstone,0
2024-01-14 18:00:00,654.6546932875343,877.2566737910731,49.6,6.2,2.96,0.98,252.0,0.86,2.13,40.7,4.83,Sandstone,0
2024-01-14 19:00:00,712.2726241166238,817.7353076005533,71.7,23.7,2.68,1.31,251.0,0.11,2.2,13.3,4.52,Shale,0
2024-01-14 20:00:00,180.95903932761468,882.487703021376,30.8,16.7,2.09,1.23,178.0,0.23,1.05,6.6,2.94,Sandstone,0
2024-01-14 21:00:00,259.312477019447,375.5922158097505,36.4,19.0,3.6,1.24,223.0,0.27,1.69,16.1,2.65,Basalt,0
2024-01-14 22:00:00,592.9305908326401,957.2518774094724,32.5,15.5,5.17,1.84,260.0,0.99,3.28,38.0,4.52,Shale,0
2024-01-14 23:00:00,281.5306484661421,891.8457249397325,32.2,21.7,2.56,1.13,319.0,2.02,0.88,24.9,2.82,Shale,0
2024-01-15 00:00:00,836.390566439543,685.4689648566305,77.1,5.7,0.73,1.76,109.0,0.23,2.18,36.5,4.6,Basalt,0
2024-01-15 01:00:00,121.94421459634997,917.3169615263741,68.7,10.4,5.7,0.45,394.0,0.33,1.38,38.3,4.93,Granite,0
2024-01-15 02:00:00,836.0120262647172,846.7312569636764,56.1,14.4,3.73,1.91,356.0,0.11,0.69,37.8,4.05,Sandstone,0
2024-01-15 03:00:00,518.0641279000274,836.488893969259,35.4,6.5,4.5,0.73,184.0,0.34,0.49,28.3,3.46,Basalt,0
2024-01-15 04:00:00,630.552477386767,180.73674139542658,57.0,19.1,3.7,0.8,257.0,1.11,1.75,11.8,4.69,Limestone,0
2024-01-15 05:00:00,278.9706228073868,573.3810419147139,56.0,12.9,7.13,0.92,476.0,0.06,0.64,30.3,4.41,Sandstone,0
2024-01-15 06:00:00,449.64577949092893,409.1257972722297,39.5,10.5,4.51,1.88,59.0,0.37,1.98,17.1,4.62,Shale,0
2024-01-15 07:00:00,617.8395987377369,266.09953356050687,53.9,5.1,7.39,0.86,415.0,0.75,0.41,35.6,3.85,Shale,0
2024-01-15 08:00:00,244.0245670712982,657.4341644630574,51.9,19.4,4.13,0.94,280.0,0.39,1.32,13.2,4.21,Granite,0
2024-01-15 09:00:00,451.05145674361125,691.0554755763012,63.9,21.7,2.41,0.83,328.0,0.3,1.04,30.8,4.13,Shale,0
2024-01-15 10:00:00,708.0664595515067,398.57980267843584,64.9,12.9,2.91,1.35,358.0,0.88,2.82,8.4,4.71,Granite,0
2024-01-15 11:00:00,912.7893251725106,628.4177489143057,32.5,16.3,4.22,1.64,255.0,0.16,1.37,37.1,3.62,Shale,0
2024-01-15 12:00:00,331.30179694169266,831.2765822011845,50.6,9.6,4.29,2.42,136.0,0.17,1.66,17.6,5.48,Limestone,0
2024-01-15 13:00:00,783.1657654241053,739.0408865311041,64.4,17.4,5.53,3.19,459.0,0.06,0.98,43.9,6.0,Shale,0
2024-01-15 14:00:00,215.16924533315938,364.6907906049971,57.7,5.2,1.87,1.58,383.0,0.51,1.12,23.4,4.66,Basalt,0
2024-01-15 15:00:00,269.341763974218,998.6558309393529,77.1,14.8,5.3,1.41,302.0,0.46,2.07,15.3,5.14,Sandstone,0
2024-01-15 16:00:00,829.8308205479336,886.0204792650541,66.2,17.9,6.25,0.75,252.0,0.21,1.23,10.0,4.94,Shale,0
2024-01-15 17:00:00,875.9939233608942,789.0042226252042,39.0,23.4,5.45,2.62,275.0,0.15,0.77,44.5,5.08,Shale,0
2024-01-15 18:00:00,587.9766849852422,985.4618444942533,33.9,12.6,3.91,1.33,421.0,0.35,2.16,21.0,3.63,Basalt,0
2024-01-15 19:00:00,249.8759344434121,855.4905605948543,65.3,20.3,7.93,1.09,56.0,0.41,2.84,31.7,5.53,Basalt,0
2024-01-15 20:00:00,266.0727264884173,792.1405690035359,31.5,17.0,3.3,1.43,439.0,0.11,2.59,17.8,3.78,Shale,0
2024-01-15 21:00:00,951.7463226659344,863.8693498724896,62.2,23.5,0.94,0.95,71.0,0.05,2.33,14.0,4.39,Sandstone,0
2024-01-15 22:00:00,599.8216810399397,191.41286469686946,81.7,13.0,6.59,0.48,327.0,0.07,1.06,27.9,3.7,Granite,0
2024-01-15 23:00:00,381.0462734371004,621.0068970711745,61.7,11.4,1.78,1.54,200.0,0.09,0.75,20.8,3.88,Limestone,0
2024-01-16 00:00:00,629.7616031417464,377.35674235763565,51.3,22.7,5.73,2.09,355.0,0.11,0.67,24.2,5.06,Basalt,0
2024-01-16 01:00:00,349.0247446775594,535.6517974121475,65.4,6.0,1.51,1.53,88.0,0.34,0.64,33.2,3.62,Sandstone,0
2024-01-16 02:00:00,766.11256309209,884.7583252749874,55.2,7.7,0.23,1.22,300.0,0.4,1.17,16.3,3.36,Granite,0
2024-01-16 03:00:00,255.2856420865867,387.50827100189605,60.0,6.6,1.36,1.23,435.0,0.31,2.96,11.2,3.92,Sandstone,0
2024-01-16 04:00:00,345.02420486522954,184.39311328766655,81.8,21.9,3.08,1.31,273.0,0.53,0.53,26.5,4.98,Basalt,0
2024-01-16 05:00:00,746.9068229107668,153.1132583787619,51.2,5.2,0.94,1.29,88.0,0.55,1.23,9.6,3.39,Basalt,0
2024-01-16 06:00:00,144.95323258906683,382.55288547269083,82.9,22.2,1.66,1.19,67.0,0.51,1.04,32.0,3.85,Basalt,0
2024-01-16 07:00:00,995.4624394758521,327.4181179751154,79.8,14.0,6.14,1.23,330.0,0.4,0.68,28.6,5.2,Sandstone,0
2024-01-16 08:00:00,399.9558580043236,113.53604992953605,40.8,5.1,6.18,2.28,81.0,0.13,1.08,14.4,5.73,Basalt,0
2024-01-16 09:00:00,727.7149578843237,407.8333010046415,33.8,13.0,6.56,1.48,82.0,0.1,2.33,15.8,5.06,Basalt,0
2024-01-16 10:00:00,174.5007787975611,624.5722774423123,35.5,8.7,6.75,1.27,241.0,0.21,1.37,12.4,3.61,Limestone,0
2024-01-16 11:00:00,610.4605351456585,505.68082732384346,31.0,17.5,3.42,1.59,144.0,1.15,1.67,40.7,4.09,Basalt,0
2024-01-16 12:00:00,582.1565582280468,126.66670390609734,35.2,18.6,6.95,1.59,142.0,3.84,2.08,17.7,6.55,Sandstone,0
2024-01-16 13:00:00,337.3412686149456,242.5961802657951,67.6,14.8,4.25,1.78,266.0,0.64,1.48,41.4,5.43,Basalt,0
2024-01-16 14:00:00,413.04445870651284,443.51576163448163,33.9,5.8,3.82,0.9,176.0,0.53,1.02,5.9,3.31,Basalt,0
2024-01-16 15:00:00,863.9714413992642,833.3632966732164,47.5,18.1,5.78,1.01,149.0,1.07,1.28,20.7,4.58,Granite,0
2024-01-16 16:00:00,309.9598776667145,579.9093291229735,76.5,21.8,1.79,0.88,281.0,1.67,0.71,41.2,4.14,Limestone,0
2024-01-16 17:00:00,720.6905420071978,609.5981484727693,31.3,19.4,6.34,1.66,181.0,0.15,1.26,33.7,5.55,Granite,0
2024-01-16 18:00:00,504.832837579984,527.6131776066767,74.8,21.6,3.49,1.63,86.0,6.71,1.3,7.4,7.31,Sandstone,1
2024-01-16 19:00:00,558.7093896875347,892.4512123701427,45.5,9.0,1.11,0.73,357.0,1.8,2.36,24.8,3.62,Granite,0
2024-01-16 20:00:00,431.77997246745485,796.916612081303,36.5,22.8,1.04,1.43,314.0,0.09,1.04,10.1,2.85,Shale,0
2024-01-16 21:00:00,806.8614120692134,774.5245892467555,68.3,11.4,1.4,2.11,145.0,0.14,1.04,10.7,4.79,Sandstone,0
2024-01-16 22:00:00,104.30775316878967,975.5894439834765,64.6,5.3,7.14,1.11,312.0,6.15,0.57,22.8,7.59,Sandstone,1
2024-01-16 23:00:00,260.3341697697663,118.51055032364341,78.3,21.9,7.93,1.38,480.0,1.04,1.69,40.0,5.86,Sandstone,0
